inventory_id,date,product_id,beginning_stock,received,sold,warehouse_location,ending_stock
10580,2025-07-05 00:00:00-07:00,8987,37,1,7,east,31
10581,2025-05-11 00:00:00-07:00,2279,4,7,6,east,5
10582,2025-06-08 00:00:00-07:00,8335,4,17,12,south,9
10583,2025-06-30 00:00:00-07:00,425,97,6,3,north,100
10584,2025-05-31 00:00:00-07:00,6934,98,0,7,north,91
10585,2025-06-03 00:00:00-07:00,4426,13,14,12,east,15
10586,2025-06-02 00:00:00-07:00,2256,90,17,5,north,102
10587,2025-06-08 00:00:00-07:00,6131,91,0,1,south,90
10588,2025-06-15 00:00:00-07:00,3888,29,1,10,east,20
10589,2025-05-08 00:00:00-07:00,2758,72,19,6,east,85
10590,2025-05-24 00:00:00-07:00,707,93,13,1,west,105
10591,2025-05-30 00:00:00-07:00,5131,90,3,2,west,91
10592,2025-05-10 00:00:00-07:00,9168,62,13,2,north,73
10593,2025-06-16 00:00:00-07:00,1806,41,14,1,east,54
10594,2025-06-03 00:00:00-07:00,8229,15,1,6,north,10
10595,2025-06-25 00:00:00-07:00,1707,24,9,13,north,20
10596,2025-06-03 00:00:00-07:00,4489,76,0,8,south,68
10597,2025-05-10 00:00:00-07:00,6853,40,17,9,west,48
10598,2025-06-24 00:00:00-07:00,926,72,11,11,north,72
10599,2025-06-23 00:00:00-07:00,9691,89,14,12,east,91
10600,2025-06-25 00:00:00-07:00,9767,47,4,13,west,38
10601,2025-06-17 00:00:00-07:00,8138,69,8,5,east,72
10602,2025-05-08 00:00:00-07:00,3450,2,18,7,west,13
10603,2025-06-22 00:00:00-07:00,2620,91,8,3,south,96
10604,2025-05-16 00:00:00-07:00,4582,65,6,8,east,63
10605,2025-07-06 00:00:00-07:00,3229,79,13,3,east,89
10606,2025-05-12 00:00:00-07:00,5383,83,19,11,east,91
10607,2025-05-10 00:00:00-07:00,793,17,15,4,north,28
10608,2025-06-26 00:00:00-07:00,3643,34,6,3,east,37
10609,2025-05-17 00:00:00-07:00,9932,27,6,9,west,24
10610,2025-05-28 00:00:00-07:00,7327,74,5,11,south,68
10611,2025-06-13 00:00:00-07:00,8478,46,10,0,,56
10612,2025-07-02 00:00:00-07:00,9827,61,13,13,west,61
10613,2025-06-24 00:00:00-07:00,6696,61,10,12,south,59
10614,2025-05-09 00:00:00-07:00,1997,72,7,5,south,74
10615,2025-05-26 00:00:00-07:00,845,5,4,0,north,9
10616,2025-05-22 00:00:00-07:00,5256,11,2,7,north,6
10617,2025-06-21 00:00:00-07:00,2684,51,13,6,south,58
10618,2025-07-05 00:00:00-07:00,2760,49,16,5,east,60
10619,2025-05-11 00:00:00-07:00,7911,25,18,12,west,31
10620,2025-06-06 00:00:00-07:00,975,66,13,5,south,74
10621,2025-06-13 00:00:00-07:00,7039,98,18,6,west,110
10622,2025-05-13 00:00:00-07:00,7369,61,7,14,north,54
10623,2025-06-24 00:00:00-07:00,7803,21,5,13,east,13
10624,2025-05-18 00:00:00-07:00,3114,27,16,5,east,38
10625,2025-07-01 00:00:00-07:00,4416,85,14,12,north,87
10626,2025-05-31 00:00:00-07:00,9282,12,14,5,east,21
10627,2025-05-22 00:00:00-07:00,8959,8,3,2,east,9
10628,2025-06-24 00:00:00-07:00,8362,1,7,1,east,7
10629,2025-05-10 00:00:00-07:00,2743,30,10,13,south,27
10630,2025-07-01 00:00:00-07:00,6733,39,12,2,south,49
10631,2025-06-27 00:00:00-07:00,4974,16,12,2,west,26
10632,2025-05-12 00:00:00-07:00,7500,23,0,6,west,17
10633,2025-06-25 00:00:00-07:00,2418,59,11,5,north,65
10634,2025-05-21 00:00:00-07:00,2062,83,1,14,west,70
10635,2025-07-05 00:00:00-07:00,1809,35,19,8,south,46
10636,2025-06-07 00:00:00-07:00,3149,58,4,2,north,60
10637,2025-06-29 00:00:00-07:00,3439,79,17,13,south,83
10638,2025-05-25 00:00:00-07:00,1038,2,18,12,east,8
10639,2025-06-22 00:00:00-07:00,3130,53,1,2,west,52
10640,2025-05-24 00:00:00-07:00,7507,84,19,7,west,96
10641,2025-06-05 00:00:00-07:00,9172,89,10,9,west,90
10642,2025-06-24 00:00:00-07:00,5022,8,4,11,north,1
10643,2025-05-11 00:00:00-07:00,3826,23,10,5,west,28
10644,2025-06-02 00:00:00-07:00,53,93,4,6,east,91
10645,2025-06-21 00:00:00-07:00,3719,35,6,12,west,29
10646,2025-06-04 00:00:00-07:00,370,68,5,7,east,66
10647,2025-05-13 00:00:00-07:00,2879,34,6,9,west,31
10648,2025-06-11 00:00:00-07:00,4861,81,15,1,south,95
10649,2025-06-04 00:00:00-07:00,3479,84,0,1,north,83
10650,2025-06-27 00:00:00-07:00,984,99,5,8,west,96
10651,2025-05-23 00:00:00-07:00,8655,14,18,10,north,22
10652,2025-06-01 00:00:00-07:00,5707,53,16,14,east,55
10653,2025-07-02 00:00:00-07:00,3400,94,5,5,north,94
10654,2025-05-22 00:00:00-07:00,1499,6,14,14,east,6
10655,2025-07-03 00:00:00-07:00,36,2,13,9,east,6
10656,2025-06-06 00:00:00-07:00,38,74,1,13,east,62
10657,2025-06-03 00:00:00-07:00,4674,4,8,3,south,9
10658,2025-06-25 00:00:00-07:00,4540,4,15,2,north,17
10659,2025-06-27 00:00:00-07:00,1203,69,16,11,south,74
10660,2025-05-19 00:00:00-07:00,8341,46,18,5,south,59
10661,2025-05-29 00:00:00-07:00,9468,79,9,13,north,75
10662,2025-05-22 00:00:00-07:00,2345,71,4,10,west,65
10663,2025-05-26 00:00:00-07:00,60,6,12,6,east,12
10664,2025-05-16 00:00:00-07:00,3184,68,19,11,east,76
10665,2025-06-02 00:00:00-07:00,4682,76,7,14,east,69
10666,2025-07-04 00:00:00-07:00,4731,7,19,3,west,23
10667,2025-05-30 00:00:00-07:00,9878,82,16,6,south,92
10668,2025-05-25 00:00:00-07:00,2101,20,2,2,west,20
10669,2025-06-22 00:00:00-07:00,7708,98,13,9,East,102
10670,2025-06-12 00:00:00-07:00,8888,66,11,4,east,73
10671,2025-07-05 00:00:00-07:00,4126,23,8,14,north,17
10672,2025-07-06 00:00:00-07:00,2962,23,13,9,west,27
10673,2025-05-28 00:00:00-07:00,3121,0,6,3,north,3
10674,2025-07-04 00:00:00-07:00,1293,57,11,2,west,66
10675,2025-06-19 00:00:00-07:00,6822,77,9,0,east,86
10676,2025-06-09 00:00:00-07:00,7329,54,13,8,east,59
10677,2025-07-02 00:00:00-07:00,8671,58,7,9,south,56
10678,2025-05-28 00:00:00-07:00,1780,29,13,10,north,32
10679,2025-06-27 00:00:00-07:00,5550,25,0,3,east,22
10680,2025-07-04 00:00:00-07:00,7607,4,7,10,south,1
10681,2025-05-14 00:00:00-07:00,8116,76,2,3,west,75
10682,2025-06-18 00:00:00-07:00,1407,74,3,1,north,76
10683,2025-05-30 00:00:00-07:00,8957,53,8,6,west,55
10684,2025-06-29 00:00:00-07:00,3514,68,2,0,south,70
10685,2025-06-18 00:00:00-07:00,2110,41,19,12,south,48
10686,2025-06-08 00:00:00-07:00,6395,78,1,6,west,73
10687,2025-05-08 00:00:00-07:00,3369,74,1,1,south,74
10688,2025-05-16 00:00:00-07:00,2356,49,4,12,west,41
10689,2025-06-14 00:00:00-07:00,9093,68,15,6,south,77
10690,2025-06-23 00:00:00-07:00,6693,30,10,7,east,33
10691,2025-05-27 00:00:00-07:00,7718,74,5,0,west,79
10692,2025-05-27 00:00:00-07:00,1366,53,17,8,east,62
10693,2025-05-15 00:00:00-07:00,4200,69,12,12,east,69
10694,2025-06-28 00:00:00-07:00,2872,22,7,7,south,22
10695,2025-05-31 00:00:00-07:00,8949,34,1,7,south,28
10696,2025-05-27 00:00:00-07:00,977,29,1,13,west,17
10697,2025-05-19 00:00:00-07:00,1114,83,14,10,west,87
10698,2025-05-17 00:00:00-07:00,7647,81,6,10,east,77
10699,2025-06-14 00:00:00-07:00,3412,71,12,7,north,76
10700,2025-05-11 00:00:00-07:00,8441,32,18,8,south,42
10701,2025-06-23 00:00:00-07:00,5998,9,7,9,west,7
10702,2025-07-01 00:00:00-07:00,9895,68,19,13,east,74
10703,2025-06-22 00:00:00-07:00,6962,330,6,5,north,56
10704,2025-05-23 00:00:00-07:00,748,92,3,14,South,81
10705,2025-06-23 00:00:00-07:00,5915,62,7,0,south,69
10706,2025-06-12 00:00:00-07:00,9119,11,19,13,south,17
10707,2025-06-10 00:00:00-07:00,7793,97,15,7,east,105
10708,2025-06-29 00:00:00-07:00,4753,74,19,0,east,93
10709,2025-06-07 00:00:00-07:00,1412,34,16,5,north,45
10710,2025-06-19 00:00:00-07:00,3084,11,0,4,east,7
10711,2025-07-03 00:00:00-07:00,4685,4,11,11,south,4
10712,2025-05-30 00:00:00-07:00,617,93,0,4,north,89
10713,2025-05-28 00:00:00-07:00,6956,86,1,13,south,74
10714,2025-07-05 00:00:00-07:00,5812,82,15,1,north,96
10715,2025-06-09 00:00:00-07:00,7779,71,19,3,south,87
10716,2025-05-11 00:00:00-07:00,6159,79,10,5,north,84
10717,2025-06-25 00:00:00-07:00,778,2,19,0,south,21
10718,2025-06-20 00:00:00-07:00,5007,567,15,1,east,77
10719,2025-07-01 00:00:00-07:00,1941,47,0,10,west,37
10720,2025-06-02 00:00:00-07:00,224,26,11,14,north,23
10721,2025-05-20 00:00:00-07:00,2480,35,8,9,east,34
10722,2025-06-28 00:00:00-07:00,9730,89,9,2,east,96
10723,2025-06-13 00:00:00-07:00,6792,59,4,2,west,61
10724,2025-05-15 00:00:00-07:00,5753,88,7,10,east,85
10725,2025-05-25 00:00:00-07:00,7349,68,2,9,south,61
10726,2025-06-20 00:00:00-07:00,3804,92,15,4,,103
10727,2025-07-04 00:00:00-07:00,1505,30,18,5,south,43
10728,2025-05-22 00:00:00-07:00,1515,42,5,9,north,38
10729,2025-06-13 00:00:00-07:00,7065,4,19,1,south,22
10730,2025-06-17 00:00:00-07:00,102,29,14,14,north,29
10731,2025-06-02 00:00:00-07:00,2011,60,6,6,south,60
10732,2025-05-26 00:00:00-07:00,1418,39,0,5,west,34
10733,2025-05-22 00:00:00-07:00,3876,90,9,4,south,95
10734,2025-05-24 00:00:00-07:00,1603,6,4,5,east,5
10735,2025-05-09 00:00:00-07:00,6808,44,18,11,west,51
10736,2025-06-20 00:00:00-07:00,341,87,18,12,east,93
10737,2025-05-29 00:00:00-07:00,1012,20,16,4,east,32
10738,2025-05-23 00:00:00-07:00,4265,83,2,0,north,85
10739,2025-06-04 00:00:00-07:00,5748,36,14,0,south,50
10740,2025-05-11 00:00:00-07:00,9625,47,8,4,west,51
10741,2025-05-31 00:00:00-07:00,3198,89,13,5,north,97
10742,2025-05-15 00:00:00-07:00,5490,2,1,9,north,0
10743,2025-05-23 00:00:00-07:00,4526,55,17,2,south,70
10744,2025-05-17 00:00:00-07:00,2635,92,10,1,north,101
10745,2025-06-15 00:00:00-07:00,4236,5,5,11,east,0
10746,2025-06-08 00:00:00-07:00,1347,73,11,1,east,83
10747,2025-06-03 00:00:00-07:00,7869,5,1,4,north,2
10748,2025-07-02 00:00:00-07:00,7070,83,14,10,south,87
10749,2025-05-31 00:00:00-07:00,8159,81,2,3,east,80
10750,2025-06-10 00:00:00-07:00,8463,33,17,11,south,39
10751,2025-06-22 00:00:00-07:00,9729,42,11,4,south,49
10752,2025-06-08 00:00:00-07:00,9306,51,18,13,south,56
10753,2025-05-08 00:00:00-07:00,6952,29,8,4,west,33
10754,2025-07-01 00:00:00-07:00,7601,44,16,14,north,46
10755,2025-06-10 00:00:00-07:00,4468,22,6,8,south,20
10756,2025-06-11 00:00:00-07:00,8876,67,11,11,north,67
10757,2025-06-08 00:00:00-07:00,8339,39,18,6,west,51
10758,2025-05-31 00:00:00-07:00,4226,46,1,2,west,45
10759,2025-05-08 00:00:00-07:00,8627,96,1,14,north,83
10760,2025-06-09 00:00:00-07:00,9895,28,7,7,north,28
10761,2025-06-10 00:00:00-07:00,4715,89,1,3,north,87
10762,2025-05-10 00:00:00-07:00,461,17,3,3,south,17
10763,2025-06-07 00:00:00-07:00,926,99,17,11,west,105
10764,2025-05-11 00:00:00-07:00,2138,96,1,6,west,91
10765,2025-07-06 00:00:00-07:00,9939,7,18,0,east,25
10766,2025-07-03 00:00:00-07:00,8832,54,16,3,east,67
10767,2025-05-26 00:00:00-07:00,2168,36,7,10,west,33
10768,2025-07-06 00:00:00-07:00,299,15,15,5,north,25
10769,2025-06-06 00:00:00-07:00,2326,60,3,0,,63
10770,2025-06-06 00:00:00-07:00,3558,56,7,6,west,57
10771,2025-06-17 00:00:00-07:00,4078,53,9,14,north,48
10772,2025-05-23 00:00:00-07:00,604,17,4,11,north,10
10773,2025-06-12 00:00:00-07:00,1697,82,19,7,south,94
10774,2025-06-12 00:00:00-07:00,2621,81,9,11,west,79
10775,2025-06-14 00:00:00-07:00,4351,78,14,14,west,78
10776,2025-05-09 00:00:00-07:00,4813,24,11,6,south,29
10777,2025-05-09 00:00:00-07:00,4684,70,5,4,south,71
10778,2025-05-22 00:00:00-07:00,5894,97,11,6,west,102
10779,2025-06-25 00:00:00-07:00,1319,62,4,8,north,58
10780,2025-05-13 00:00:00-07:00,1622,74,1,11,east,64
10781,2025-05-22 00:00:00-07:00,8189,37,18,10,,45
10782,2025-06-18 00:00:00-07:00,8394,53,3,11,north,45
10783,2025-06-12 00:00:00-07:00,3632,64,15,8,north,71
10784,2025-06-29 00:00:00-07:00,4869,16,2,6,south,12
10785,2025-05-13 00:00:00-07:00,2869,76,5,11,north,70
10786,2025-06-09 00:00:00-07:00,9120,13,1,4,south,10
10787,2025-06-20 00:00:00-07:00,6799,32,4,3,east,33
10788,2025-06-03 00:00:00-07:00,4523,45,7,13,East,39
10789,2025-06-30 00:00:00-07:00,8554,91,2,8,east,85
10790,2025-06-20 00:00:00-07:00,2221,66,7,9,east,64
10791,2025-06-05 00:00:00-07:00,7304,67,18,14,south,71
10792,2025-06-16 00:00:00-07:00,2276,57,15,10,north,62
10793,2025-05-13 00:00:00-07:00,1816,95,9,8,west,96
10794,2025-05-20 00:00:00-07:00,1561,44,13,1,south,56
10795,2025-06-29 00:00:00-07:00,9246,32,1,14,west,19
10796,2025-05-14 00:00:00-07:00,162,97,6,1,south,102
10797,2025-06-25 00:00:00-07:00,153,16,9,5,west,20
10798,2025-06-14 00:00:00-07:00,3108,54,11,4,west,61
10799,2025-05-29 00:00:00-07:00,7592,33,9,2,east,40
10800,2025-06-09 00:00:00-07:00,9828,42,17,10,east,49
10801,2025-06-26 00:00:00-07:00,3146,36,14,4,east,46
10802,2025-05-20 00:00:00-07:00,772,425,6,5,west,86
10803,2025-05-12 00:00:00-07:00,1071,38,4,1,west,41
10804,2025-05-19 00:00:00-07:00,2471,42,12,1,south,53
10805,2025-05-13 00:00:00-07:00,7788,67,15,14,west,68
10806,2025-05-28 00:00:00-07:00,9152,14,2,8,west,8
10807,2025-05-19 00:00:00-07:00,7826,8,1,11,south,0
10808,2025-05-25 00:00:00-07:00,4337,98,5,10,west,93
10809,2025-05-12 00:00:00-07:00,1868,62,5,13,south,54
10810,2025-06-29 00:00:00-07:00,5914,13,2,2,north,13
10811,2025-06-29 00:00:00-07:00,9448,78,10,0,west,88
10812,2025-07-06 00:00:00-07:00,8658,31,16,13,west,34
10813,2025-05-21 00:00:00-07:00,2989,31,16,0,north,47
10814,2025-05-16 00:00:00-07:00,8583,29,2,10,north,21
10815,2025-05-17 00:00:00-07:00,2553,99,14,2,east,111
10816,2025-06-11 00:00:00-07:00,8478,3,16,4,east,15
10817,2025-05-31 00:00:00-07:00,543,12,5,7,north,10
10818,2025-06-07 00:00:00-07:00,3345,80,10,0,east,90
10819,2025-07-03 00:00:00-07:00,8443,74,13,6,north,81
10820,2025-06-01 00:00:00-07:00,2562,82,7,7,south,82
10821,2025-05-19 00:00:00-07:00,8633,93,1,6,south,88
10822,2025-06-05 00:00:00-07:00,966,98,7,13,east,92
10823,2025-05-13 00:00:00-07:00,6097,53,16,12,north,57
10824,2025-05-24 00:00:00-07:00,7169,47,15,2,south,60
10825,2025-06-13 00:00:00-07:00,5875,43,19,3,west,59
10826,2025-05-17 00:00:00-07:00,8082,5,5,9,east,1
10827,2025-06-30 00:00:00-07:00,3926,72,2,5,west,69
10828,2025-05-13 00:00:00-07:00,5439,36,4,8,south,32
10829,2025-05-11 00:00:00-07:00,9196,12,16,6,east,22
10830,2025-05-11 00:00:00-07:00,1397,31,16,14,west,33
10831,2025-05-11 00:00:00-07:00,6249,74,17,9,east,82
10832,2025-05-31 00:00:00-07:00,4593,40,19,3,north,56
10833,2025-06-28 00:00:00-07:00,7931,91,8,3,south,96
10834,2025-06-26 00:00:00-07:00,7972,36,12,7,south,41
10835,2025-06-02 00:00:00-07:00,3182,87,19,11,west,95
10836,2025-05-22 00:00:00-07:00,343,17,9,8,east,18
10837,2025-06-15 00:00:00-07:00,234,40,11,13,north,38
10838,2025-07-01 00:00:00-07:00,5213,82,18,13,south,87
10839,2025-06-04 00:00:00-07:00,6343,2,6,12,east,0
10840,2025-06-21 00:00:00-07:00,6685,73,15,7,north,81
10841,2025-05-17 00:00:00-07:00,6286,38,12,6,,44
10842,2025-05-24 00:00:00-07:00,3131,23,15,13,east,25
10843,2025-05-17 00:00:00-07:00,6116,63,2,2,west,63
10844,2025-05-13 00:00:00-07:00,9464,50,8,9,south,49
10845,2025-06-07 00:00:00-07:00,3169,864,2,5,west,93
10846,2025-06-07 00:00:00-07:00,5229,92,18,8,north,102
10847,2025-06-15 00:00:00-07:00,9451,96,18,4,south,110
10848,2025-05-27 00:00:00-07:00,673,81,14,1,north,94
10849,2025-06-19 00:00:00-07:00,7755,86,6,5,west,87
10850,2025-06-24 00:00:00-07:00,3865,42,10,3,north,49
10851,2025-06-24 00:00:00-07:00,2600,93,11,13,west,91
10852,2025-05-25 00:00:00-07:00,6270,54,14,13,north,55
10853,2025-05-25 00:00:00-07:00,684,52,11,0,south,63
10854,2025-07-03 00:00:00-07:00,2371,72,12,2,south,82
10855,2025-06-30 00:00:00-07:00,9446,477,1,4,west,50
10856,2025-05-28 00:00:00-07:00,9742,45,19,10,north,54
10857,2025-06-27 00:00:00-07:00,6718,65,12,12,north,65
10858,2025-07-04 00:00:00-07:00,7148,64,9,11,north,62
10859,2025-07-05 00:00:00-07:00,5460,29,11,14,west,26
10860,2025-05-16 00:00:00-07:00,4347,12,15,6,south,21
10861,2025-06-24 00:00:00-07:00,3971,95,9,2,east,26
10862,2025-05-25 00:00:00-07:00,7664,88,3,11,west,80
10863,2025-06-05 00:00:00-07:00,9515,19,19,11,east,27
10864,2025-05-10 00:00:00-07:00,2566,84,16,4,south,96
10865,2025-06-20 00:00:00-07:00,6442,75,4,13,,66
10866,2025-05-08 00:00:00-07:00,2990,36,1,7,east,30
10867,2025-06-07 00:00:00-07:00,4174,68,1,7,west,62
10868,2025-05-16 00:00:00-07:00,1384,11,3,5,west,9
10869,2025-07-06 00:00:00-07:00,9835,27,12,9,east,30
10870,2025-05-29 00:00:00-07:00,8229,61,2,4,west,59
10871,2025-07-05 00:00:00-07:00,5971,3,9,11,east,1
10872,2025-06-09 00:00:00-07:00,727,42,8,9,north,41
10873,2025-06-05 00:00:00-07:00,9938,34,3,11,west,26
10874,2025-06-09 00:00:00-07:00,2463,65,5,1,east,69
10875,2025-07-01 00:00:00-07:00,3768,6,18,0,south,24
10876,2025-05-09 00:00:00-07:00,3933,45,19,0,north,64
10877,2025-06-09 00:00:00-07:00,4499,12,18,7,east,23
10878,2025-06-01 00:00:00-07:00,823,73,8,14,east,67
10879,2025-06-06 00:00:00-07:00,5930,82,8,11,east,79
10880,2025-06-29 00:00:00-07:00,878,5,10,7,east,8
10881,2025-05-21 00:00:00-07:00,5266,17,6,10,east,13
10882,2025-06-30 00:00:00-07:00,9480,3,19,11,west,11
10883,2025-06-19 00:00:00-07:00,519,45,5,13,east,37
10884,2025-06-17 00:00:00-07:00,2355,77,3,8,west,72
10885,2025-05-16 00:00:00-07:00,1775,33,0,12,west,21
10886,2025-06-20 00:00:00-07:00,3955,87,19,3,west,103
10887,2025-05-14 00:00:00-07:00,7440,72,2,10,west,64
10888,2025-06-17 00:00:00-07:00,8194,56,10,14,south,52
10889,2025-06-21 00:00:00-07:00,4235,65,11,11,west,65
10890,2025-07-04 00:00:00-07:00,5456,0,9,1,east,8
10891,2025-07-02 00:00:00-07:00,1038,1,1,4,east,0
10892,2025-05-27 00:00:00-07:00,8412,49,8,6,west,51
10893,2025-06-12 00:00:00-07:00,9904,21,8,5,south,24
10894,2025-07-02 00:00:00-07:00,1274,42,11,0,west,53
10895,2025-06-26 00:00:00-07:00,3156,90,1,3,south,88
10896,2025-07-04 00:00:00-07:00,8612,25,1,6,west,20
10897,2025-05-21 00:00:00-07:00,9596,70,7,7,south,70
10898,2025-05-16 00:00:00-07:00,5583,39,15,6,west,48
10899,2025-07-04 00:00:00-07:00,1568,21,3,11,south,13
10900,2025-06-21 00:00:00-07:00,7802,33,19,1,south,51
10901,2025-06-21 00:00:00-07:00,4207,2,14,6,south,10
10902,2025-06-20 00:00:00-07:00,1914,48,8,10,South,46
10903,2025-05-24 00:00:00-07:00,9810,80,0,6,north,74
10904,2025-05-20 00:00:00-07:00,5582,23,11,2,south,32
10905,2025-06-01 00:00:00-07:00,6929,10,4,5,east,9
10906,2025-06-22 00:00:00-07:00,4955,48,8,13,north,43
10907,2025-06-03 00:00:00-07:00,431,28,18,10,west,36
10908,2025-05-09 00:00:00-07:00,7356,36,3,11,east,28
10909,2025-06-29 00:00:00-07:00,4889,75,18,9,south,84
10910,2025-06-30 00:00:00-07:00,6223,28,5,11,east,22
10911,2025-05-13 00:00:00-07:00,2589,58,7,6,north,59
10912,2025-05-17 00:00:00-07:00,2794,31,4,1,west,34
10913,2025-06-22 00:00:00-07:00,5670,56,8,7,south,57
10914,2025-05-31 00:00:00-07:00,2288,32,0,5,south,27
10915,2025-06-29 00:00:00-07:00,8041,20,11,3,west,28
10916,2025-05-12 00:00:00-07:00,130,47,4,6,east,45
10917,2025-05-19 00:00:00-07:00,5462,66,11,5,west,72
10918,2025-05-28 00:00:00-07:00,4454,59,16,7,north,68
10919,2025-06-01 00:00:00-07:00,8606,82,17,7,north,92
10920,2025-05-24 00:00:00-07:00,3293,89,19,12,south,96
10921,2025-06-28 00:00:00-07:00,622,61,1,7,west,55
10922,2025-06-22 00:00:00-07:00,4688,83,16,10,east,89
10923,2025-06-16 00:00:00-07:00,6657,85,8,2,south,91
10924,2025-06-21 00:00:00-07:00,15,31,17,3,north,45
10925,2025-06-14 00:00:00-07:00,4573,27,18,2,east,43
10926,2025-05-23 00:00:00-07:00,3060,56,1,13,east,44
10927,2025-06-29 00:00:00-07:00,4906,42,0,14,south,28
10928,2025-05-29 00:00:00-07:00,943,34,19,2,south,51
10929,2025-06-14 00:00:00-07:00,772,49,9,10,west,48
10930,2025-05-09 00:00:00-07:00,8720,78,5,1,north,82
10931,2025-05-08 00:00:00-07:00,2092,53,6,5,north,54
10932,2025-05-09 00:00:00-07:00,2391,85,5,14,south,76
10933,2025-05-29 00:00:00-07:00,2330,70,15,4,west,81
10934,2025-05-27 00:00:00-07:00,4823,80,3,3,east,80
10935,2025-06-06 00:00:00-07:00,4649,0,5,2,west,3
10936,2025-06-13 00:00:00-07:00,6052,62,2,2,east,62
10937,2025-05-13 00:00:00-07:00,4814,9,18,2,west,25
10938,2025-06-16 00:00:00-07:00,685,93,16,0,north,109
10939,2025-07-01 00:00:00-07:00,5788,36,1,8,west,29
10940,2025-06-05 00:00:00-07:00,6952,78,10,6,south,82
10941,2025-05-12 00:00:00-07:00,8476,67,10,3,north,74
10942,2025-05-24 00:00:00-07:00,6687,49,19,12,south,56
10943,2025-05-26 00:00:00-07:00,3490,65,8,13,east,60
10944,2025-05-26 00:00:00-07:00,2761,28,13,13,west,28
10945,2025-06-28 00:00:00-07:00,5307,29,15,2,north,42
10946,2025-05-09 00:00:00-07:00,3260,56,2,9,east,49
10947,2025-05-29 00:00:00-07:00,89,96,11,8,north,99
10948,2025-06-15 00:00:00-07:00,863,55,18,0,north,73
10949,2025-06-12 00:00:00-07:00,5952,79,11,1,south,89
10950,2025-05-14 00:00:00-07:00,80,36,16,3,south,49
10951,2025-05-12 00:00:00-07:00,3276,4,9,2,west,11
10952,2025-06-21 00:00:00-07:00,476,58,1,3,west,56
10953,2025-06-23 00:00:00-07:00,9177,90,11,1,west,100
10954,2025-06-06 00:00:00-07:00,113,49,14,3,south,60
10955,2025-06-06 00:00:00-07:00,2005,40,5,0,west,45
10956,2025-06-30 00:00:00-07:00,3463,83,18,11,South,90
10957,2025-05-13 00:00:00-07:00,2229,18,6,6,east,18
10958,2025-05-26 00:00:00-07:00,6638,46,16,4,west,58
10959,2025-06-12 00:00:00-07:00,8882,28,13,8,east,33
10960,2025-06-19 00:00:00-07:00,5642,28,2,0,west,30
10961,2025-05-23 00:00:00-07:00,2972,43,7,1,west,49
10962,2025-05-15 00:00:00-07:00,6099,74,3,8,north,69
10963,2025-06-26 00:00:00-07:00,1718,11,17,6,east,22
10964,2025-05-20 00:00:00-07:00,7711,11,15,9,East,17
10965,2025-06-19 00:00:00-07:00,8685,55,9,0,south,64
10966,2025-07-02 00:00:00-07:00,9075,56,4,8,South,52
10967,2025-06-06 00:00:00-07:00,4695,19,5,7,east,17
10968,2025-06-04 00:00:00-07:00,7568,49,1,5,south,45
10969,2025-06-01 00:00:00-07:00,2455,10,19,1,south,28
10970,2025-05-15 00:00:00-07:00,1814,71,8,11,south,68
10971,2025-06-02 00:00:00-07:00,6973,63,8,4,west,67
10972,2025-06-21 00:00:00-07:00,624,8,13,6,north,15
10973,2025-05-13 00:00:00-07:00,3818,14,14,4,north,24
10974,2025-06-04 00:00:00-07:00,1861,67,1,10,west,58
10975,2025-06-06 00:00:00-07:00,8952,6,5,12,north,0
10976,2025-06-28 00:00:00-07:00,1455,50,3,3,south,50
10977,2025-07-05 00:00:00-07:00,9534,97,11,2,east,106
10978,2025-06-27 00:00:00-07:00,6626,20,7,6,east,21
10979,2025-05-10 00:00:00-07:00,4138,55,17,11,,61
10980,2025-06-21 00:00:00-07:00,5125,31,1,4,north,28
10981,2025-07-03 00:00:00-07:00,5777,3,10,3,south,10
10982,2025-06-24 00:00:00-07:00,982,7,19,2,east,24
10983,2025-05-15 00:00:00-07:00,8603,88,13,1,east,100
10984,2025-06-29 00:00:00-07:00,252,25,0,5,north,20
10985,2025-06-10 00:00:00-07:00,3456,54,10,10,east,54
10986,2025-06-11 00:00:00-07:00,2341,2,1,10,north,0
10987,2025-06-18 00:00:00-07:00,4901,30,2,14,north,18
10988,2025-06-18 00:00:00-07:00,4152,64,12,2,north,74
10989,2025-07-06 00:00:00-07:00,5145,42,19,12,north,49
10990,2025-05-20 00:00:00-07:00,1862,58,4,14,north,48
10991,2025-06-28 00:00:00-07:00,5029,7,11,11,south,7
10992,2025-06-02 00:00:00-07:00,607,34,9,13,east,30
10993,2025-05-30 00:00:00-07:00,70,43,7,12,south,38
10994,2025-05-11 00:00:00-07:00,1078,14,11,13,north,12
10995,2025-06-21 00:00:00-07:00,3043,24,9,1,west,32
10996,2025-06-26 00:00:00-07:00,4044,53,3,1,east,55
10997,2025-06-26 00:00:00-07:00,270,47,11,0,south,58
10998,2025-06-27 00:00:00-07:00,7120,18,13,6,west,25
10999,2025-06-14 00:00:00-07:00,3252,78,19,4,west,93
11000,2025-05-11 00:00:00-07:00,3186,25,4,12,west,17
11001,2025-06-06 00:00:00-07:00,1935,67,5,9,west,63
11002,2025-06-20 00:00:00-07:00,3409,16,4,13,east,7
11003,2025-05-21 00:00:00-07:00,5981,50,1,5,north,46
